Page,Title,URL,Report Link,Total Violations,Total Passes,Critical,Serious,Moderate,Minor,Severity Score
262,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=23,./reports/262.html,1,43,0,0,1,0,2
263,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=25,./reports/263.html,1,43,0,0,1,0,2
264,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=24,./reports/264.html,1,43,0,0,1,0,2
265,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=21,./reports/265.html,1,43,0,0,1,0,2
266,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=26,./reports/266.html,1,43,0,0,1,0,2
267,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=62,./reports/267.html,1,43,0,0,1,0,2
268,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=All,./reports/268.html,1,43,0,0,1,0,2
269,Business & Legal | Clearview Library,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=All,./reports/269.html,1,43,0,0,1,0,2
27,Services | Clearview Library,https://clearviewlibrary.org/services,./reports/27.html,1,44,0,0,1,0,2
270,History & Genealogy | Clearview Library,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=All,./reports/270.html,1,43,0,0,1,0,2
271,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=All,./reports/271.html,1,43,0,0,1,0,2
272,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=All,./reports/272.html,1,43,0,0,1,0,2
273,"Real Baby Food: Easy, All-Natural Recipes for Your Baby and Toddler by Jenna Helwig | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/real-baby-food-easy-all-natural-recipes-your-baby-and-toddler-jenna-helwig,./reports/273.html,1,44,0,0,1,0,2
274,Cookbook Nook: Martha Stewart's Fruit Desserts: 100+ Delicious Ways to Savor the Best of Every Season by Martha Stewart | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-martha-stewarts-fruit-desserts-100-delicious-ways-savor-best,./reports/274.html,1,44,0,0,1,0,2
275,Cookbook Nook: The Official Bridgerton Cookbook by Regula Ysewijn | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-official-bridgerton-cookbook-regula-ysewijn,./reports/275.html,1,44,0,0,1,0,2
276,Cookbook Nook: Windsor Colorado Centennial Cookbook 1890-1990 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-windsor-colorado-centennial-cookbook-1890-1990,./reports/276.html,1,44,0,0,1,0,2
277,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,./reports/277.html,1,44,0,0,1,0,2
278,Cookbook Nook: The Pumpkin Spice Cookbook: 60 Wonderfully Warming Recipes by Heather Thomas | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-pumpkin-spice-cookbook-60-wonderfully-warming-recipes,./reports/278.html,1,44,0,0,1,0,2
279,Cookbook Nook: The Unofficial Harry Potter Cookbook by Dinah Bucholz | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-unofficial-harry-potter-cookbook-dinah-bucholz,./reports/279.html,2,44,0,1,1,0,5
28,Technology Services | Clearview Library,https://clearviewlibrary.org/services/technology,./reports/28.html,1,45,0,0,1,0,2
280,Cookbook Nook: The How Not to Die Cookbook by Michael Greger | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-how-not-die-cookbook-michael-greger,./reports/280.html,1,44,0,0,1,0,2
281,"Cookbook Nook: The Noom Kitchen: 100 Healthy, Delicious, Flexible Recipes for Every Day by Noom | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-noom-kitchen-100-healthy-delicious-flexible-recipes-every,./reports/281.html,1,44,0,0,1,0,2
282,Cookbook Nook: Mexican Today by Pati Jinish | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-mexican-today-pati-jinish,./reports/282.html,1,44,0,0,1,0,2
283,Cookbook Nook: The Blue Zones American Kitchen by Dan Buettner | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-blue-zones-american-kitchen-dan-buettner,./reports/283.html,1,44,0,0,1,0,2
284,Cookbook Nook: Taste of Home: Make-Ahead Comfort Foods | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-taste-home-make-ahead-comfort-foods,./reports/284.html,1,44,0,0,1,0,2
285,Cookbook Nook: Milk Street: Cook What You Have by Christopher Kimball | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-milk-street-cook-what-you-have-christopher-kimball,./reports/285.html,1,44,0,0,1,0,2
286,Cookbook Nook | Clearview Library,https://clearviewlibrary.org/cookbook-nook?page=0,./reports/286.html,1,45,0,0,1,0,2
287,Cookbook Nook | Clearview Library,https://clearviewlibrary.org/cookbook-nook?page=1,./reports/287.html,1,45,0,0,1,0,2
288,Cookbook Nook | Clearview Library,https://clearviewlibrary.org/cookbook-nook?page=2,./reports/288.html,1,45,0,0,1,0,2
289,Got Seeds? Contribute to our Seed Bank Binder! | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/got-seeds-contribute-our-seed-bank-binder,./reports/289.html,1,43,0,0,1,0,2
29,3D Printing | Clearview Library,https://clearviewlibrary.org/services/technology/3d-printing,./reports/29.html,1,49,0,0,1,0,2
290,Improving Our Community Spaces: Pikes Peak Meeting Room Renovation | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/improving-our-community-spaces-pikes-peak-meeting-room-renovation,./reports/290.html,1,43,0,0,1,0,2
291,Request for Proposal for Construction Manager General Contractor (CMGC) Services | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-construction-manager-general-contractor-cmgc-services,./reports/291.html,1,44,0,0,1,0,2
292,Severance Library Collecting Donations for Annual Turkey Food Drive | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/severance-library-collecting-donations-annual-turkey-food-drive,./reports/292.html,1,44,0,0,1,0,2
293,Request for Proposal for Auditor Services 2025 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-auditor-services-2025,./reports/293.html,1,44,0,0,1,0,2
294,"Join In: Film, Conversation, and Community Connections | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/join-film-conversation-and-community-connections,./reports/294.html,1,44,0,0,1,0,2
295,Request for Proposal for Organizational Structure & Effectiveness Study | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-organizational-structure-effectiveness-study,./reports/295.html,1,44,0,0,1,0,2
296,Clearview Library District announces summer adventure program: Color Our World | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-announces-summer-adventure-program-color-our,./reports/296.html,1,44,0,0,1,0,2
297,"Young Writers, Big Impact: Katherine Applegate Launches National Writing Contest for Kids Ages 8 to 12 | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/young-writers-big-impact-katherine-applegate-launches-national-writing,./reports/297.html,1,44,0,0,1,0,2
298,Reserve Meeting Rooms After-Hours at Severance Library | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/reserve-meeting-rooms-after-hours-severance-library,./reports/298.html,1,43,0,0,1,0,2
299,Proposal for Network Services and Hardware for All Sites | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/proposal-network-services-and-hardware-all-sites,./reports/299.html,1,47,0,0,1,0,2
3,Contact | Clearview Library,https://clearviewlibrary.org/contact,./reports/3.html,1,46,0,0,1,0,2
30,Text Notifications | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/text-notifications,./reports/30.html,1,45,0,0,1,0,2
300,"Windsor and Severance Library Branches Announce New Hours Starting December 30, 2024 | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/windsor-and-severance-library-branches-announce-new-hours-starting,./reports/300.html,1,44,0,0,1,0,2
301,Clearview Library District Statement on Town of Windsor’s Development Resolution (2024-62) | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-statement-town-windsors-development-resolution,./reports/301.html,1,44,0,0,1,0,2
302,Clearview Library District Appoints New Library Director | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-appoints-new-library-director,./reports/302.html,1,44,0,0,1,0,2
303,Discover More with Pika: Our New Intuitive Catalog System | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/discover-more-pika-our-new-intuitive-catalog-system,./reports/303.html,1,44,0,0,1,0,2
304,2024 Candidates for the Library Director Position | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/2024-candidates-library-director-position,./reports/304.html,1,43,0,0,1,0,2
305,Library District Director Retirement Announcement | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/library-district-director-retirement-announcement,./reports/305.html,1,43,0,0,1,0,2
306,Library Director Opening | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/library-director-opening,./reports/306.html,1,44,0,0,1,0,2
307,Cookbook Nook: Halloween Cookbook by Betty Crocker | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-halloween-cookbook-betty-crocker,./reports/307.html,1,44,0,0,1,0,2
308,Cookbook Nook: The Forest Feast: Simple Vegetarian Recipes from My Cabin in the Woods | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-forest-feast-simple-vegetarian-recipes-my-cabin-woods,./reports/308.html,1,44,0,0,1,0,2
309,Statement from the Clearview Library District Board | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/statement-clearview-library-district-board,./reports/309.html,1,44,0,0,1,0,2
31,Other Services | Clearview Library,https://clearviewlibrary.org/services/other,./reports/31.html,1,45,0,0,1,0,2
310,The Cookbook Nook: Farmhouse Rules: Seasonal Meals for the Whole Family | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-farmhouse-rules-seasonal-meals-whole-family,./reports/310.html,1,44,0,0,1,0,2
311,The Cookbook Nook: Take It Easy: Recipes for Zero Stress Deliciousness | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-take-it-easy-recipes-zero-stress-deliciousness,./reports/311.html,1,44,0,0,1,0,2
312,Request for Proposal for Shelving | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-shelving,./reports/312.html,1,44,0,0,1,0,2
313,Request for Proposal for Furniture | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-furniture,./reports/313.html,1,44,0,0,1,0,2
314,The Cookbook Nook: Mi Cocina: Recipes and Rapture from My Kitchen in Mexico | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-mi-cocina-recipes-and-rapture-my-kitchen-mexico,./reports/314.html,1,44,0,0,1,0,2
315,"Request for Proposal for Naming Convention, Logo Design, and Branding Refresh | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-naming-convention-logo-design-and-branding-refresh,./reports/315.html,1,44,0,0,1,0,2
316,The Cookbook Nook: Delectable: Sweet and Savory Baking by Claudia Fleming | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-delectable-sweet-and-savory-baking-claudia-fleming,./reports/316.html,1,44,0,0,1,0,2
317,Clearview Library District Breaks Ground on New Branch in Severance | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-breaks-ground-new-branch-severance,./reports/317.html,1,45,0,0,1,0,2
318,"The Cookbook Nook: 100 Techniques: Master A Lifetime Of Cooking Skills, From Basic To Bucket List by America's Test Kitchen | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-100-techniques-master-lifetime-cooking-skills-basic-bucket,./reports/318.html,1,44,0,0,1,0,2
319,Events | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/events,./reports/319.html,1,43,0,0,1,0,2
32,Bookmobile | Clearview Library,https://clearviewlibrary.org/services/other/bookmobile,./reports/32.html,1,45,0,0,1,0,2
320,National Library Week 2023 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/national-library-week-2023,./reports/320.html,1,44,0,0,1,0,2
321,The Cookbook Nook: The Pasta Queen: A Just Gorgeous Cookbook by Nadia Caterina Munno | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-pasta-queen-just-gorgeous-cookbook-nadia-caterina-munno,./reports/321.html,1,44,0,0,1,0,2
322,The Pioneer Woman Cooks: Super Easy! by Ree Drummond | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/pioneer-woman-cooks-super-easy-ree-drummond,./reports/322.html,1,44,0,0,1,0,2
323,Request for Proposal for Network Services and Hardware | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-network-services-and-hardware-0,./reports/323.html,1,44,0,0,1,0,2
324,The Cookbook Nook: The Korean Vegan Cookbook by Joanne Lee Molinaro | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-korean-vegan-cookbook-joanne-lee-molinaro,./reports/324.html,1,44,0,0,1,0,2
325,The Cookbook Nook: Dorie's Cookies | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-dories-cookies,./reports/325.html,1,44,0,0,1,0,2
326,"The Cookbook Nook: Prep + Rally: an hour of prep, a week of delicious meals. | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-prep-rally,./reports/326.html,1,44,0,0,1,0,2
327,Cookbook Nook: Half Baked Harvest: Every Day | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/cookbook-nook-half-baked-harvest-every-day,./reports/327.html,1,44,0,0,1,0,2
328,Severance Library Branch | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/severance-library-branch,./reports/328.html,1,43,0,0,1,0,2
329,Request for Proposal for Network Services and Hardware | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-network-services-and-hardware,./reports/329.html,1,44,0,0,1,0,2
33,Lobby Stops | Clearview Library,https://clearviewlibrary.org/services/other/lobby-stops,./reports/33.html,1,45,0,0,1,0,2
330,Library and School District Partner to Bring e-Books to Students | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/library-and-school-district-partner-bring-e-books-students,./reports/330.html,1,43,0,0,1,0,2
331,Check Out Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/check-out-information-policy,./reports/331.html,1,45,0,0,1,0,2
332,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=All,./reports/332.html,1,43,0,0,1,0,2
333,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=All,./reports/333.html,1,43,0,0,1,0,2
334,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=All,./reports/334.html,1,43,0,0,1,0,2
335,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=All,./reports/335.html,1,43,0,0,1,0,2
336,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=All,./reports/336.html,1,43,0,0,1,0,2
34,Tax Help | Clearview Library,https://clearviewlibrary.org/services/other/tax-help,./reports/34.html,1,45,0,0,1,0,2
35,Adult In-Library Use Kits | Clearview Library,https://clearviewlibrary.org/services/other/adult-in-library-use-kits,./reports/35.html,1,45,0,0,1,0,2
36,Educator Card | Clearview Library,https://clearviewlibrary.org/educator-card,./reports/36.html,1,44,0,0,1,0,2
37,About Us | Clearview Library,https://clearviewlibrary.org/about-us,./reports/37.html,1,49,0,0,1,0,2
38,Learn More | Clearview Library,https://clearviewlibrary.org/about-us/learn-more,./reports/38.html,1,47,0,0,1,0,2
39,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news,./reports/39.html,1,45,0,0,1,0,2
4,Get a Library Card | Clearview Library,https://clearviewlibrary.org/card,./reports/4.html,1,44,0,0,1,0,2
40,Policies | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies,./reports/40.html,1,45,0,0,1,0,2
41,FAQs | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/faqs,./reports/41.html,1,45,0,0,1,0,2
42,Board of Trustees | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/board-of-trustees,./reports/42.html,2,55,1,0,1,0,6
43,Work With Us | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/work-with-us,./reports/43.html,1,45,0,0,1,0,2
44,Values & Priorities | Clearview Library,https://clearviewlibrary.org/about-us/values-priorities,./reports/44.html,1,45,0,0,1,0,2
45,Our Impact | Clearview Library,https://clearviewlibrary.org/about-us/values-priorities/our-impact,./reports/45.html,1,45,0,0,1,0,2
46,Financial Spending | Clearview Library,https://clearviewlibrary.org/about-us/values-priorities/financial-spending,./reports/46.html,2,45,0,1,1,0,5
47,Together Forward: 2024-2025 Strategic Plan | Clearview Library,https://clearviewlibrary.org/about-us/values-priorities/strategic-plan,./reports/47.html,1,45,0,0,1,0,2
48,Support & Donate | Clearview Library,https://clearviewlibrary.org/about-us/support-donate,./reports/48.html,1,45,0,0,1,0,2
49,Volunteer | Clearview Library,https://clearviewlibrary.org/about-us/support-donate/volunteer,./reports/49.html,1,45,0,0,1,0,2
5,Borrow & Research | Clearview Library,https://clearviewlibrary.org/borrow-research,./reports/5.html,1,45,0,0,1,0,2
50,Your Library Story | Clearview Library,https://clearviewlibrary.org/your-library-story,./reports/50.html,1,45,0,0,1,0,2
51,Pikes Peak Meeting Room Now Available for After-Hours Reservations | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/pikes-peak-meeting-room-now-available-after-hours-reservations,./reports/51.html,1,43,0,0,1,0,2
52,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/news,./reports/52.html,1,44,0,0,1,0,2
53,Clearview Library District Seeks New Dungeon Master for Teen D&D Program | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-seeks-new-dungeon-master-teen-dd-program,./reports/53.html,1,44,0,0,1,0,2
54,Clearview Library District Opens New Gallery Space at Severance Library | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-opens-new-gallery-space-severance-library,./reports/54.html,1,44,0,0,1,0,2
55,History Exhibition Coming to Windsor and Severance This Spring | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/history-exhibition-coming-windsor-and-severance-spring,./reports/55.html,1,45,0,0,1,0,2
56,September is Library Card Sign-up Month | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/september-library-card-sign-month,./reports/56.html,1,45,0,0,1,0,2
57,Art in the Library | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-library,./reports/57.html,1,43,0,0,1,0,2
58,"Discover Our New Art Gallery Exhibit at Severance Library, July 2026 | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/discover-our-new-art-gallery-exhibit-severance-library-july-2026,./reports/58.html,1,44,0,0,1,0,2
59,Homework & Learning Resources | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/homework-learning-resources,./reports/59.html,1,47,0,0,1,0,2
6,"Books, Movies, & More | Clearview Library",https://clearviewlibrary.org/borrow-research/books-movies-more,./reports/6.html,1,45,0,0,1,0,2
60,The Future Starts With Your Story: Help Shape the Next Chapter of Your Library | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/future-starts-your-story-help-shape-next-chapter-your-library,./reports/60.html,1,43,0,0,1,0,2
61,America 250 Starts Here | Explore the Stories That Shaped Us | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/america-250-starts-here-explore-stories-shaped-us,./reports/61.html,1,44,0,0,1,0,2
62,Clearview Library District Opens New CRC Outpost at the Windsor Community Recreation Center | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-opens-new-crc-outpost-windsor-community,./reports/62.html,1,44,0,0,1,0,2
63,Ask A Tech | Clearview Library,https://clearviewlibrary.org/services/technology/ask-a-tech,./reports/63.html,1,43,0,0,1,0,2
64,Website Accessibility | Clearview Library,https://clearviewlibrary.org/website-accessibility,./reports/64.html,1,44,0,0,1,0,2
65,Access denied | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/facilities-plan,./reports/65.html,2,42,0,0,2,0,4
66,Database Spotlight | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/database-spotlight,./reports/66.html,1,43,0,0,1,0,2
67,Clearview Library Now Offers Online Crafting Classes | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-now-offers-online-crafting-classes,./reports/67.html,1,44,0,0,1,0,2
68,5 Ways the Library Can Help with Homework | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/5-ways-library-can-help-homework,./reports/68.html,1,44,0,0,1,0,2
69,Newspapers.com Gives Online Access to Historical Papers | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/newspaperscom-gives-online-access-historical-papers,./reports/69.html,1,44,0,0,1,0,2
7,Downloads & Streaming | Clearview Library,https://clearviewlibrary.org/borrow-research/books-movies-more/downloads-streaming,./reports/7.html,1,46,0,0,1,0,2
70,Suggest a Purchase | Clearview Library,https://clearviewlibrary.org/form/suggest-a-purchase,./reports/70.html,2,44,0,0,2,0,4
71,Adventure Pass | Clearview Library,https://clearviewlibrary.org/adventure-pass,./reports/71.html,1,45,0,0,1,0,2
72,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=77,./reports/72.html,1,45,0,0,1,0,2
73,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=20,./reports/73.html,1,44,0,0,1,0,2
74,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=18,./reports/74.html,1,44,0,0,1,0,2
75,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=19,./reports/75.html,1,44,0,0,1,0,2
76,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=16,./reports/76.html,1,44,0,0,1,0,2
77,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=23,./reports/77.html,1,44,0,0,1,0,2
78,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=25,./reports/78.html,1,44,0,0,1,0,2
79,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=24,./reports/79.html,1,44,0,0,1,0,2
8,"""Library of Things"": Check Out an Adventure with Explore Kits | Clearview Library",https://clearviewlibrary.org/borrow-research/books-movies-more/explore-kits,./reports/8.html,1,45,0,0,1,0,2
80,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=21,./reports/80.html,1,44,0,0,1,0,2
81,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=26,./reports/81.html,1,44,0,0,1,0,2
82,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=62,./reports/82.html,1,44,0,0,1,0,2
83,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research,./reports/83.html,1,43,0,0,1,0,2
84,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive,./reports/84.html,1,43,0,0,1,0,2
85,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science,./reports/85.html,1,43,0,0,1,0,2
86,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies,./reports/86.html,1,43,0,0,1,0,2
87,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology,./reports/87.html,1,43,0,0,1,0,2
88,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=77,./reports/88.html,1,43,0,0,1,0,2
89,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=20,./reports/89.html,1,43,0,0,1,0,2
9,Adventure Pass | Clearview Library,https://clearviewlibrary.org/borrow-research/adventure-pass,./reports/9.html,1,45,0,0,1,0,2
90,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=18,./reports/90.html,1,43,0,0,1,0,2
91,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=19,./reports/91.html,1,43,0,0,1,0,2
92,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=16,./reports/92.html,1,43,0,0,1,0,2
93,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=23,./reports/93.html,1,43,0,0,1,0,2
94,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=25,./reports/94.html,1,43,0,0,1,0,2
95,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=24,./reports/95.html,1,43,0,0,1,0,2
96,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=21,./reports/96.html,1,43,0,0,1,0,2
97,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=26,./reports/97.html,1,43,0,0,1,0,2
98,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0?field_resource_category_target_id=62,./reports/98.html,1,43,0,0,1,0,2
99,Business & Legal | Clearview Library,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=77,./reports/99.html,1,43,0,0,1,0,2
